"model","elpd_loo","p_loo","looic","estimate_(Intercept)","conf.low_(Intercept)","conf.high_(Intercept)","estimate_DO","conf.low_DO","conf.high_DO","estimate_polyDO21","estimate_polyDO22","conf.low_polyDO21","conf.low_polyDO22","conf.high_polyDO21","conf.high_polyDO22","estimate_polyDO31","estimate_polyDO32","estimate_polyDO33","conf.low_polyDO31","conf.low_polyDO32","conf.low_polyDO33","conf.high_polyDO31","conf.high_polyDO32","conf.high_polyDO33","r2","r2_error","r2_q2.5","r2_q97.5","id","model_type"
"d_0_22nov_3_lm_3",71.6441502765135,4.33550169251396,-143.288300553027,0.13556970741498,0.125377398274956,0.145368938343564,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0620145037614694,0.01385408535839,-0.0090089355050332,0.00445519230506262,-0.0471318887465129,-0.0705768052956175,0.122204995192846,0.0726618549110878,0.0514560314746809,0.182745775489402,0.0885012229181724,0.0290354742235891,0.361806974463384,"d_0_22nov_3","lm_3"
"d_9_24nov_2_lm_0",78.6915609839525,1.5888806130486,-157.383121967905,0.101361342953512,0.090792553895997,0.112406472939466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"d_9_24nov_2","lm_0"
"d_9_24nov_2_lm_1",92.1752822455537,3.0945254985562,-184.350564491107,0.0489388693973133,0.0306848093069896,0.0674644048110562,0.000747503660603509,0.000503040454304504,0.000990842357665798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502930611997265,0.0812314254365802,0.301977477298413,0.626772578630855,"d_9_24nov_2","lm_1"
"d_9_24nov_2_lm_2",95.9119383625693,4.00992578696909,-191.823876725139,0.101285097478803,0.094561312003023,0.108386780164788,NA,NA,NA,0.155761638351326,0.0694326614769842,0.111555118756251,0.0242281677003244,0.200715726687998,0.114727239523316,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603265551790202,0.0663075518545586,0.441609972120843,0.696595872395779,"d_9_24nov_2","lm_2"
"d_9_24nov_2_lm_3",95.2186289383379,4.70095556118775,-190.437257876676,0.101396532422267,0.0944981604744581,0.108433145380685,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155433692417593,0.0697984748580034,0.0157280836933895,0.109522585333174,0.0255665089127728,-0.028830584195778,0.200644165313408,0.112983713195645,0.0602431162909092,0.606070477061273,0.0651534673463063,0.448398407330803,0.696993073750389,"d_9_24nov_2","lm_3"
"d_9_24nov_3_lm_0",83.4362760143447,1.99476119296374,-166.872552028689,0.131175756666682,0.119676568415648,0.142679142901958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"d_9_24nov_3","lm_0"
"d_9_24nov_3_lm_1",104.609071753527,3.43291055061263,-209.218143507054,0.0743842645594958,0.0588099186023969,0.0895995659345856,0.000848727447508574,0.000638932142538533,0.0010630619296977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621050961473197,0.0609081707797631,0.46848153227283,0.708494352657429,"d_9_24nov_3","lm_1"
"d_9_24nov_3_lm_2",103.647034241592,4.46266710587158,-207.294068483183,0.131269577199513,0.124127744255431,0.138454037521685,NA,NA,NA,0.192491151233866,-0.0136980533678983,0.144928153650872,-0.0587221239466408,0.240367263165134,0.0325308829698672,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621964672553442,0.0597505072092621,0.472849452174431,0.708386735777907,"d_9_24nov_3","lm_2"
"d_9_24nov_3_lm_3",105.482915480352,5.06325642854049,-210.965830960704,0.131289295044496,0.124842190143709,0.137525568555767,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193290654218559,-0.0142979773873148,-0.0507035060247236,0.151024298627681,-0.0586119843772797,-0.0955144157027973,0.237453404129624,0.0290544169373499,-0.00632780592250132,0.665234842693203,0.0501353166715247,0.543513971691167,0.735526764752901,"d_9_24nov_3","lm_3"
"d_9_25nov_2_lm_0",47.979387313581,2.01347668724549,-95.958774627162,0.062557208880793,0.045999559783022,0.0799073175874171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"d_9_25nov_2","lm_0"
"d_9_25nov_2_lm_1",48.068548596186,3.72901221567079,-96.137097192372,0.0376652523306598,0.00533921424877215,0.0704617200340687,0.000385849304485958,-5.87377095072725e-05,0.00082750016595549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123820997069017,0.0915859418978292,0.000979529648928193,0.329903368172218,"d_9_25nov_2","lm_1"
"d_9_25nov_2_lm_2",47.1246075074532,4.71759672637358,-94.2492150149064,0.0623616990116441,0.0450109583687222,0.0791091106682807,NA,NA,NA,0.0839116861531787,-0.0245037188426777,-0.00677132729123083,-0.116173033396328,0.174131704448772,0.064795749984389,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155057534580452,0.0913261518515782,0.0105517767521101,0.34893411519953,"d_9_25nov_2","lm_2"
"d_9_25nov_2_lm_3",47.8335195661748,5.16623323585408,-95.6670391323495,0.0624779841021309,0.0457871796513639,0.0790713769117706,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0837269691445952,-0.0256697936555895,0.0779279288958586,-0.00734564847286729,-0.115569428919147,-0.0133361203170936,0.172950200680779,0.0626160960682929,0.169282873452744,0.249880810995755,0.103733091553163,0.0487372817600031,0.442017983369656,"d_9_25nov_2","lm_3"
"d_9_25nov_3_lm_0",25.5152123827394,3.39740881421245,-51.0304247654788,0.131105525298245,0.0949434878128407,0.168357736574032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"d_9_25nov_3","lm_0"
"d_9_25nov_3_lm_1",30.1340218417158,4.05561003974558,-60.2680436834316,0.0369876031020924,-0.0248493128480136,0.101730990126618,0.00146054210013557,0.000568793252652056,0.00233628267924092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293698258159174,0.11261548281703,0.0534382979417014,0.489340384695381,"d_9_25nov_3","lm_1"
"d_9_25nov_3_lm_2",29.4265518148997,4.36146374306481,-58.8531036297994,0.130894348230556,0.0992218921220486,0.161459053177047,NA,NA,NA,0.29262222368882,0.0161216325031502,0.11444495339864,-0.153933813768676,0.470833346283231,0.186238274894023,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302247140116866,0.111213597410557,0.0713323090919389,0.490030299416691,"d_9_25nov_3","lm_2"
"d_9_25nov_3_lm_3",28.9657873548423,5.26976266893726,-57.9315747096847,0.131178593197078,0.0996225413292897,0.161797170486057,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294405799121551,0.0151146579156949,-0.0917406839966904,0.118346233151951,-0.1574972734871,-0.261471810184677,0.467294949642269,0.199158878384816,0.0755689170392434,0.338822205399662,0.104846984272731,0.110355805752203,0.512212214113483,"d_9_25nov_3","lm_3"
"d_9_26nov_2_lm_0",33.1218089783022,3.96776617918885,-66.2436179566044,0.112754583783987,0.0846433976314864,0.139824411247581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"d_9_26nov_2","lm_0"
"d_9_26nov_2_lm_1",34.6271626723003,4.54839555863416,-69.2543253446007,0.0551306978510209,-0.00648804789812724,0.115512055522707,0.000915196035933469,4.4060711815674e-05,0.00176191519462277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155329843963399,0.0992642701753545,0.00196186913236897,0.357461341403851,"d_9_26nov_2","lm_1"
"d_9_26nov_2_lm_2",35.1777578011532,4.88535833957642,-70.3555156023064,0.112689763601768,0.0864614576190906,0.139125269433773,NA,NA,NA,0.158417383403573,-0.108944579402069,0.0113115514444564,-0.257726898275149,0.302033791846419,0.0331924554321547,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230454115255683,0.107683236701707,0.0293267155674867,0.42802204254164,"d_9_26nov_2","lm_2"
"d_9_26nov_2_lm_3",41.3273791807736,5.67925359896333,-82.6547583615473,0.1127969867469,0.0918634928925691,0.133199591580254,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157845293719679,-0.107953011893109,-0.222833214401451,0.0437390408151142,-0.224879688181427,-0.339151284498203,0.273506753459182,0.00591429995210497,-0.104666294757701,0.489504410150982,0.0936715577440924,0.268522213451443,0.625225694642073,"d_9_26nov_2","lm_3"
"d_9_26nov_3_lm_0",74.7484690409809,2.13295613960372,-149.496938081962,0.109976127065945,0.101387513605003,0.11896637238682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"d_9_26nov_3","lm_0"
"d_9_26nov_3_lm_1",82.542746420093,2.78541744735026,-165.085492840186,0.0765177164694379,0.0604785966496534,0.0929268774157046,0.000509044526473537,0.000283010571388016,0.000735901358072825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394483024912892,0.103156752711347,0.157719465326194,0.559117821517201,"d_9_26nov_3","lm_1"
"d_9_26nov_3_lm_2",84.9523209906174,4.24342483703063,-169.904641981235,0.109881999370733,0.103841655000817,0.115978263834982,NA,NA,NA,0.0858813187509994,0.0477496759333796,0.0503046192026195,0.0119508972557155,0.121735792654181,0.082056794798688,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516391817227597,0.091497302507306,0.289702137408677,0.647540923681334,"d_9_26nov_3","lm_2"
"d_9_26nov_3_lm_3",84.9712831361508,4.69174442777392,-169.942566272302,0.109945446364202,0.103767307402293,0.116161167959126,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.086282354683998,0.0475230256766525,0.0208469691546459,0.0541159826235682,0.0128435305001454,-0.0138941242251319,0.119516536970483,0.0820355927572221,0.0544461012564409,0.541740816006532,0.0797469394296873,0.352741956053981,0.656662590750098,"d_9_26nov_3","lm_3"
